Text30,Text40,Text8,Text37,Text49,Text38,Text33,Text31,Text13,Text24,Text43,Text35,Text34,Text36
05:00 - 05:59 pm,39,,20.99,0.54,,10.99,23,10.00,,0.26,59,0,0.00
06:00 - 06:59 pm,10,,0.00,0.00,,0.00,5,0.00,,0.00,50,0,0.00
07:00 - 07:59 pm,4,,0.00,0.00,,0.00,4,0.00,,0.00,100,0,0.00
08:00 - 08:59 pm,9,,23.99,2.67,,23.99,5,0.00,,0.00,56,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,2.69,0.00,,0.00,0,0.00,,0.00,0,1,2.69
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02/13/2026,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"3,752.25",0.00,,"3,752.25",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,1,,2.79,2.79,,0.00,4,0.00,,0.00,400,1,2.79
09:00 - 09:59 am,22,,10.99,0.50,,10.99,15,0.00,,0.00,68,0,0.00
10:00 - 10:59 am,22,,17.99,0.82,,17.99,12,0.00,,0.00,55,0,0.00
11:00 - 11:59 am,36,,44.16,1.23,,28.98,17,10.00,,0.28,47,2,5.18
12:00 - 12:59 pm,27,,76.96,2.85,,76.96,16,0.00,,0.00,59,0,0.00
01:00 - 01:59 pm,37,,45.98,1.24,,35.98,26,10.00,,0.27,70,0,0.00
02:00 - 02:59 pm,32,,78.97,2.47,,58.97,24,20.00,,0.63,75,0,0.00
03:00 - 03:59 pm,45,,41.98,0.93,,41.98,16,0.00,,0.00,36,0,0.00
04:00 - 04:59 pm,52,,53.67,1.03,,40.98,20,10.00,,0.19,38,1,2.69
05:00 - 05:59 pm,56,,183.91,3.28,,183.91,32,0.00,,0.00,57,0,0.00
06:00 - 06:59 pm,53,,83.64,1.58,,80.95,26,0.00,,0.00,49,1,2.69
07:00 - 07:59 pm,29,,30.98,1.07,,30.98,20,0.00,,0.00,69,0,0.00
08:00 - 08:59 pm,8,,0.00,0.00,,0.00,1,0.00,,0.00,13,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02/14/2026,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"3,293.14",0.00,,"3,293.14",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,0,,2.69,0.00,,0.00,0,0.00,,0.00,0,1,2.69
09:00 - 09:59 am,22,,28.98,1.32,,28.98,7,0.00,,0.00,32,0,0.00
10:00 - 10:59 am,44,,142.93,3.25,,121.93,27,20.00,,0.45,61,1,1.00
11:00 - 11:59 am,68,,137.62,2.02,,134.93,47,0.00,,0.00,69,1,2.69
12:00 - 12:59 pm,54,,63.96,1.18,,63.96,28,0.00,,0.00,52,0,0.00
01:00 - 01:59 pm,63,,166.92,2.65,,166.92,39,0.00,,0.00,62,0,0.00
02:00 - 02:59 pm,71,,138.42,1.95,,115.93,48,20.00,,0.28,68,1,2.49
03:00 - 03:59 pm,48,,101.65,2.12,,88.96,24,10.00,,0.21,50,1,2.69
04:00 - 04:59 pm,49,,28.98,0.59,,28.98,36,0.00,,0.00,73,0,0.00
05:00 - 05:59 pm,38,,37.26,0.98,,21.98,18,10.00,,0.26,47,2,5.28
06:00 - 06:59 pm,42,,70.96,1.69,,70.96,25,0.00,,0.00,60,0,0.00
07:00 - 07:59 pm,20,,0.00,0.00,,0.00,5,0.00,,0.00,25,0,0.00
08:00 - 08:59 pm,4,,0.00,0.00,,0.00,1,0.00,,0.00,25,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02/15/2026,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"2,472.42",0.00,,"2,472.42",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
12:00 - 12:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 pm,0,,2.69,0.00,,0.00,0,0.00,,0.00,0,1,2.69
06:00 - 06:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02/16/2026,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"3,804.40",0.00,,"3,804.40",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,13,,0.00,0.00,,0.00,10,0.00,,0.00,77,0,0.00
10:00 - 10:59 am,16,,41.98,2.62,,41.98,4,0.00,,0.00,25,0,0.00
11:00 - 11:59 am,28,,110.95,3.96,,100.95,15,10.00,,0.36,54,0,0.00
12:00 - 12:59 pm,44,,172.92,3.93,,152.92,24,20.00,,0.45,55,0,0.00
01:00 - 01:59 pm,36,,108.24,3.01,,82.96,22,20.00,,0.56,61,2,5.28
02:00 - 02:59 pm,43,,61.97,1.44,,51.97,23,10.00,,0.23,53,0,0.00
03:00 - 03:59 pm,33,,60.96,1.85,,50.96,18,10.00,,0.30,55,0,0.00
04:00 - 04:59 pm,42,,80.95,1.93,,80.95,26,0.00,,0.00,62,0,0.00
05:00 - 05:59 pm,40,,46.97,1.17,,46.97,25,0.00,,0.00,63,0,0.00
06:00 - 06:59 pm,31,,41.98,1.35,,41.98,15,0.00,,0.00,48,0,0.00
07:00 - 07:59 pm,9,,10.99,1.22,,10.99,7,0.00,,0.00,78,0,0.00
08:00 - 08:59 pm,1,,0.00,0.00,,0.00,1,0.00,,0.00,100,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02/17/2026,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"2,983.62",0.00,,"2,983.62",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,5,,35.27,7.05,,29.99,4,0.00,,0.00,80,2,5.28
10:00 - 10:59 am,6,,0.00,0.00,,0.00,5,0.00,,0.00,83,0,0.00
11:00 - 11:59 am,7,,0.00,0.00,,0.00,4,0.00,,0.00,57,0,0.00
12:00 - 12:59 pm,10,,0.00,0.00,,0.00,6,0.00,,0.00,60,0,0.00
01:00 - 01:59 pm,7,,0.00,0.00,,0.00,5,0.00,,0.00,71,0,0.00
02:00 - 02:59 pm,9,,2.69,0.30,,0.00,3,0.00,,0.00,33,1,2.69
03:00 - 03:59 pm,6,,0.00,0.00,,0.00,3,0.00,,0.00,50,0,0.00
04:00 - 04:59 pm,2,,0.00,0.00,,0.00,2,0.00,,0.00,100,0,0.00
05:00 - 05:59 pm,6,,0.00,0.00,,0.00,1,0.00,,0.00,17,0,0.00
06:00 - 06:59 pm,16,,17.99,1.12,,17.99,8,0.00,,0.00,50,0,0.00
07:00 - 07:59 pm,19,,0.00,0.00,,0.00,5,0.00,,0.00,26,0,0.00
08:00 - 08:59 pm,5,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,2.69,0.00,,0.00,0,0.00,,0.00,0,1,2.69
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02/18/2026,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"3,015.27",0.00,,"3,015.27",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,3,,0.00,0.00,,0.00,1,0.00,,0.00,33,0,0.00
10:00 - 10:59 am,1,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
12:00 - 12:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 pm,0,,48.26,0.00,,48.26,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02/19/2026,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 am,30,,5.38,0.18,,0.00,23,0.00,,0.00,77,2,5.38
11:00 - 11:59 am,43,,17.99,0.42,,17.99,16,0.00,,0.00,37,0,0.00
12:00 - 12:59 pm,57,,58.97,1.03,,58.97,25,0.00,,0.00,44,0,0.00
01:00 - 01:59 pm,65,,52.46,0.81,,39.97,30,10.00,,0.15,46,1,2.49
02:00 - 02:59 pm,70,,174.92,2.50,,164.92,27,10.00,,0.14,39,0,0.00
03:00 - 03:59 pm,83,,147.94,1.78,,147.94,49,0.00,,0.00,59,0,0.00
04:00 - 04:59 pm,83,,57.96,0.70,,57.96,50,0.00,,0.00,60,0,0.00
05:00 - 05:59 pm,83,,126.94,1.53,,126.94,48,0.00,,0.00,58,0,0.00
06:00 - 06:59 pm,71,,82.95,1.17,,82.95,51,0.00,,0.00,72,0,0.00
07:00 - 07:59 pm,27,,17.99,0.67,,17.99,26,0.00,,0.00,96,0,0.00
08:00 - 08:59 pm,8,,2.69,0.34,,0.00,5,0.00,,0.00,63,1,2.69
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02/20/2026,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"6,963.75",0.00,,"6,963.75",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,0,,2.69,0.00,,0.00,0,0.00,,0.00,0,1,2.69
09:00 - 09:59 am,11,,10.99,1.00,,10.99,2,0.00,,0.00,18,0,0.00
10:00 - 10:59 am,29,,17.99,0.62,,17.99,11,0.00,,0.00,38,0,0.00
11:00 - 11:59 am,28,,12.69,0.45,,0.00,23,10.00,,0.36,82,1,2.69
12:00 - 12:59 pm,48,,29.99,0.62,,29.99,33,0.00,,0.00,69,0,0.00
01:00 - 01:59 pm,41,,153.93,3.75,,123.93,29,30.00,,0.73,71,0,0.00
02:00 - 02:59 pm,54,,10.99,0.20,,10.99,37,0.00,,0.00,69,0,0.00
03:00 - 03:59 pm,70,,203.91,2.91,,193.91,29,10.00,,0.14,41,0,0.00
04:00 - 04:59 pm,67,,82.96,1.24,,82.96,36,0.00,,0.00,54,0,0.00
05:00 - 05:59 pm,64,,100.95,1.58,,100.95,34,0.00,,0.00,53,0,0.00
06:00 - 06:59 pm,46,,84.22,1.83,,70.97,32,10.00,,0.22,70,2,3.25
07:00 - 07:59 pm,24,,35.98,1.50,,35.98,11,0.00,,0.00,46,0,0.00
08:00 - 08:59 pm,11,,0.00,0.00,,0.00,8,0.00,,0.00,73,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02/21/2026,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"3,249.61",0.00,,"3,249.61",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,1,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,33,,58.97,1.79,,58.97,13,0.00,,0.00,39,0,0.00
10:00 - 10:59 am,50,,122.93,2.46,,122.93,23,0.00,,0.00,46,0,0.00
11:00 - 11:59 am,72,,308.84,4.29,,298.84,50,10.00,,0.14,69,0,0.00
12:00 - 12:59 pm,88,,323.84,3.68,,313.84,49,10.00,,0.11,56,0,0.00
01:00 - 01:59 pm,92,,112.33,1.22,,87.95,62,20.00,,0.22,67,2,4.38
02:00 - 02:59 pm,82,,356.09,4.34,,344.84,53,10.00,,0.12,65,1,1.25
03:00 - 03:59 pm,94,,276.87,2.95,,266.87,50,10.00,,0.11,53,0,0.00
04:00 - 04:59 pm,78,,222.69,2.86,,165.92,58,51.99,,0.67,74,2,4.78
05:00 - 05:59 pm,81,,224.89,2.78,,224.89,43,0.00,,0.00,53,0,0.00
06:00 - 06:59 pm,55,,134.94,2.45,,114.94,32,20.00,,0.36,58,0,0.00
07:00 - 07:59 pm,35,,57.98,1.66,,57.98,24,0.00,,0.00,69,0,0.00
08:00 - 08:59 pm,10,,17.99,1.80,,17.99,8,0.00,,0.00,80,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,7,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02/22/2026,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"3,742.72",0.00,,"3,742.72",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
12:00 - 12:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02/23/2026,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"2,867.32",0.00,,"2,867.32",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,43,,138.94,3.23,,138.94,20,0.00,,0.00,47,0,0.00
10:00 - 10:59 am,52,,73.96,1.42,,63.96,29,10.00,,0.19,56,0,0.00
11:00 - 11:59 am,55,,201.14,3.66,,199.89,32,0.00,,0.00,58,1,1.25
12:00 - 12:59 pm,52,,141.95,2.73,,101.95,32,40.00,,0.77,62,0,0.00
01:00 - 01:59 pm,59,,114.93,1.95,,104.93,40,10.00,,0.17,68,0,0.00
02:00 - 02:59 pm,52,,190.81,3.67,,168.92,22,20.00,,0.38,42,1,1.89
03:00 - 03:59 pm,72,,117.95,1.64,,107.95,45,10.00,,0.14,63,0,0.00
04:00 - 04:59 pm,54,,116.94,2.17,,96.94,37,20.00,,0.37,69,0,0.00
05:00 - 05:59 pm,66,,185.92,2.82,,165.92,42,20.00,,0.30,64,0,0.00
06:00 - 06:59 pm,56,,66.96,1.20,,56.96,22,10.00,,0.18,39,0,0.00
07:00 - 07:59 pm,29,,52.97,1.83,,52.97,23,0.00,,0.00,79,0,0.00
08:00 - 08:59 pm,5,,10.99,2.20,,10.99,7,0.00,,0.00,140,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02/24/2026,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"2,584.57",0.00,,"2,584.57",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,10,,10.99,1.10,,10.99,8,0.00,,0.00,80,0,0.00
10:00 - 10:59 am,15,,20.68,1.38,,17.99,9,0.00,,0.00,60,1,2.69
11:00 - 11:59 am,30,,45.97,1.53,,45.97,10,0.00,,0.00,33,0,0.00
12:00 - 12:59 pm,22,,41.98,1.91,,41.98,13,0.00,,0.00,59,0,0.00
01:00 - 01:59 pm,29,,102.94,3.55,,102.94,9,0.00,,0.00,31,0,0.00
02:00 - 02:59 pm,26,,43.47,1.67,,40.98,12,0.00,,0.00,46,1,2.49
03:00 - 03:59 pm,28,,55.66,1.99,,52.97,15,0.00,,0.00,54,1,2.69
